ID_ANO_LANC;ID_MES_LANC;ID_DIA_LANC;NO_DIA_COMPLETO;ID_ITEM_INFORMACAO;NO_ITEM_INFORMACAO;CO_ITEM_INFORMACAO;ID_FONTE_RECURSO;CO_FONTE_RECURSO;NO_FONTE_RECURSO;ID_UG;CO_UG;NO_UG;SALDORITEMINFORMAO
2017;4;20;20/04/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275058;275058;CIA.BRASILEIRA DE TRENS URBANOS-STU/BH;101240.830000
2017;3;15;15/03/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;200012;200012;DEPARTAMENTO NACIONAL DE TRANSITO;30472.530000
2017;12;4;04/12/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275058;275058;CIA.BRASILEIRA DE TRENS URBANOS-STU/BH;0.000000
2017;9;1;01/09/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275058;275058;CIA.BRASILEIRA DE TRENS URBANOS-STU/BH;271049.510000
2018;5;4;04/05/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;-408662.250000
2017;9;5;05/09/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;453808.750000
2017;2;9;09/02/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275057;275057;CIA.BRASILEIRA DE TRENS URBANOS-STU/REC;0.000000
2017;4;4;04/04/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275057;275057;CIA.BRASILEIRA DE TRENS URBANOS-STU/REC;0.000000
2017;6;8;08/06/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;175004;175004;CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS;147459.560000
2017;5;15;15/05/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560008;560008;SECRETARIA NACIONAL DE DESENVOLVIMENTO URBANO;-1056.700000
2018;6;6;06/06/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;80;80;RECURSOS FINANCEIROS DIRETAMENTE ARRECADADOS;200320;200320;FUNDO NACIONAL DE SEG. E EDUCACAO DE TRANSITO;-5909681.610000
2018;3;2;02/03/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275057;275057;CIA.BRASILEIRA DE TRENS URBANOS-STU/REC;-119166.800000
2017;4;19;19/04/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560005;560005;SECRETARIA NACIONAL DE HABITACAO;201264354.900000
2017;2;16;16/02/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560010;560010;COORDENACAO-GERAL DE RECURSOS LOGISTICOS/MCID;-18853.210000
2018;1;9;09/01/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275066;275066;CIA.BRASILEIRA DE TRENS URBANOS-STU/NAT;325.590000
2018;8;2;02/08/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275066;275066;CIA.BRASILEIRA DE TRENS URBANOS-STU/NAT;23778.450000
2018;8;13;13/08/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275078;275078;CIA.BRASILEIRA DE TRENS URBANOS-STU/MAC;13663.500000
2018;3;21;21/03/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275078;275078;CIA.BRASILEIRA DE TRENS URBANOS-STU/MAC;4630.000000
2017;10;28;28/10/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;175004;175004;CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS;97408.490000
2017;3;3;03/03/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275058;275058;CIA.BRASILEIRA DE TRENS URBANOS-STU/BH;-381.190000
2018;6;18;18/06/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275078;275078;CIA.BRASILEIRA DE TRENS URBANOS-STU/MAC;-39728.500000
2018;7;3;03/07/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275066;275066;CIA.BRASILEIRA DE TRENS URBANOS-STU/NAT;36453.000000
2017;2;2;02/02/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;22901.890000
2018;5;18;18/05/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275079;275079;CIA. BRASILEIRA DE TRENS URBANOS - STU/JOP;4500.450000
2017;11;7;07/11/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560010;560010;COORDENACAO-GERAL DE RECURSOS LOGISTICOS/MCID;-34920.730000
2018;8;8;08/08/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;-3232633.370000
2017;9;13;13/09/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560003;560003;SECRETARIA EXECUTIVA - MINISTERIO DAS CIDADES;-97170.810000
2018;6;1;01/06/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;175004;175004;CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS;-49411147.860000
2018;7;26;26/07/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275066;275066;CIA.BRASILEIRA DE TRENS URBANOS-STU/NAT;23885.000000
2017;12;27;27/12/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;1563671.500000
2017;1;3;03/01/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;-34434.130000
2018;2;23;23/02/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;88;88;REMUNERACAO DAS DISPONIB. DO TESOURO NACIONAL;275068;275068;CIA BRASILEIRA DE TRENS URBANOS-ADM.CENTRAL;-165743.110000
2018;1;19;19/01/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275079;275079;CIA. BRASILEIRA DE TRENS URBANOS - STU/JOP;-3025.360000
2018;6;25;25/06/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;200320;200320;FUNDO NACIONAL DE SEG. E EDUCACAO DE TRANSITO;7133.350000
2017;5;17;17/05/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560003;560003;SECRETARIA EXECUTIVA - MINISTERIO DAS CIDADES;-313006114.010000
2018;2;8;08/02/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275066;275066;CIA.BRASILEIRA DE TRENS URBANOS-STU/NAT;11481.220000
2017;11;22;22/11/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;88;88;REMUNERACAO DAS DISPONIB. DO TESOURO NACIONAL;275068;275068;CIA BRASILEIRA DE TRENS URBANOS-ADM.CENTRAL;482987.080000
2018;4;12;12/04/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;23561.130000
2017;7;20;20/07/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;200012;200012;DEPARTAMENTO NACIONAL DE TRANSITO;2603408.030000
2017;1;20;20/01/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;200012;200012;DEPARTAMENTO NACIONAL DE TRANSITO;1116011.060000
2018;7;12;12/07/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275057;275057;CIA.BRASILEIRA DE TRENS URBANOS-STU/REC;320502.770000
2017;5;5;05/05/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275057;275057;CIA.BRASILEIRA DE TRENS URBANOS-STU/REC;84204.470000
2018;3;12;12/03/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560008;560008;SECRETARIA NACIONAL DE DESENVOLVIMENTO URBANO;0.000000
2017;3;13;13/03/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560003;560003;SECRETARIA EXECUTIVA - MINISTERIO DAS CIDADES;-1053080.820000
2018;4;26;26/04/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275058;275058;CIA.BRASILEIRA DE TRENS URBANOS-STU/BH;141178.570000
2017;8;21;21/08/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275078;275078;CIA.BRASILEIRA DE TRENS URBANOS-STU/MAC;3277.000000
2017;9;22;22/09/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275079;275079;CIA. BRASILEIRA DE TRENS URBANOS - STU/JOP;2492.350000
2017;2;20;20/02/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;81;81;RECURSOS DE CONVENIOS;275057;275057;CIA.BRASILEIRA DE TRENS URBANOS-STU/REC;0.090000
2017;4;27;27/04/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275079;275079;CIA. BRASILEIRA DE TRENS URBANOS - STU/JOP;2230.550000
2017;4;12;12/04/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560003;560003;SECRETARIA EXECUTIVA - MINISTERIO DAS CIDADES;552645.100000
2018;5;15;15/05/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275068;275068;CIA BRASILEIRA DE TRENS URBANOS-ADM.CENTRAL;2501035.950000
2018;8;3;03/08/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560006;560006;SECRETARIA NACIONAL DE SANEAMENTO AMBIENTAL;-36.280000
2018;7;11;11/07/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560005;560005;SECRETARIA NACIONAL DE HABITACAO;-7720.060000
2017;7;3;03/07/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;313520.690000
2018;5;4;04/05/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275079;275079;CIA. BRASILEIRA DE TRENS URBANOS - STU/JOP;126244.240000
2018;6;4;04/06/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275078;275078;CIA.BRASILEIRA DE TRENS URBANOS-STU/MAC;2032082.400000
2017;8;2;02/08/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275057;275057;CIA.BRASILEIRA DE TRENS URBANOS-STU/REC;0.340000
2018;7;5;05/07/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560005;560005;SECRETARIA NACIONAL DE HABITACAO;5320.060000
2018;1;6;06/01/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;31131.050000
2017;12;5;05/12/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;80;80;RECURSOS FINANCEIROS DIRETAMENTE ARRECADADOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;17700.080000
2018;6;12;12/06/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560005;560005;SECRETARIA NACIONAL DE HABITACAO;-427.060000
2018;2;28;28/02/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275058;275058;CIA.BRASILEIRA DE TRENS URBANOS-STU/BH;1633868.930000
2017;10;18;18/10/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275079;275079;CIA. BRASILEIRA DE TRENS URBANOS - STU/JOP;2607.150000
2018;8;10;10/08/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560005;560005;SECRETARIA NACIONAL DE HABITACAO;-868.120000
2018;5;23;23/05/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;-1032763.700000
2017;5;25;25/05/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;200012;200012;DEPARTAMENTO NACIONAL DE TRANSITO;71036.850000
2018;8;9;09/08/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560006;560006;SECRETARIA NACIONAL DE SANEAMENTO AMBIENTAL;0.000000
2017;11;6;06/11/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;80;80;RECURSOS FINANCEIROS DIRETAMENTE ARRECADADOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;-69536.230000
2018;8;6;06/08/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560003;560003;SECRETARIA EXECUTIVA - MINISTERIO DAS CIDADES;-3274133.210000
2018;8;20;20/08/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;-3060779.560000
2017;6;7;07/06/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560006;560006;SECRETARIA NACIONAL DE SANEAMENTO AMBIENTAL;0.000000
2017;2;6;06/02/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;560011;560011;COORDENACAO-GERAL DE RECURSOS HUMANOS/MCID;-992.290000
2017;4;6;06/04/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;308990.500000
2018;2;7;07/02/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275058;275058;CIA.BRASILEIRA DE TRENS URBANOS-STU/BH;1074129.330000
2017;6;14;14/06/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;560010;560010;COORDENACAO-GERAL DE RECURSOS LOGISTICOS/MCID;-23902.560000
2018;7;3;03/07/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275078;275078;CIA.BRASILEIRA DE TRENS URBANOS-STU/MAC;5344.580000
2017;1;13;13/01/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275058;275058;CIA.BRASILEIRA DE TRENS URBANOS-STU/BH;-2600229.230000
2018;8;20;20/08/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;-416410.240000
2017;10;9;09/10/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560003;560003;SECRETARIA EXECUTIVA - MINISTERIO DAS CIDADES;-4156403.060000
2017;7;5;05/07/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;236167.040000
2018;5;10;10/05/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275058;275058;CIA.BRASILEIRA DE TRENS URBANOS-STU/BH;33056.740000
2017;7;10;10/07/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560005;560005;SECRETARIA NACIONAL DE HABITACAO;-410.130000
2018;4;11;11/04/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275058;275058;CIA.BRASILEIRA DE TRENS URBANOS-STU/BH;-3564371.580000
2018;1;12;12/01/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;63889.110000
2018;4;6;06/04/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275078;275078;CIA.BRASILEIRA DE TRENS URBANOS-STU/MAC;-10859.760000
2018;5;2;02/05/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275058;275058;CIA.BRASILEIRA DE TRENS URBANOS-STU/BH;-4290.840000
2017;2;10;10/02/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;-231360.310000
2017;1;10;10/01/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560011;560011;COORDENACAO-GERAL DE RECURSOS HUMANOS/MCID;-104127.660000
2018;3;5;05/03/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275057;275057;CIA.BRASILEIRA DE TRENS URBANOS-STU/REC;1103891.200000
2017;12;27;27/12/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560015;560015;FUNDO NACIONAL DE HABIT. DE INTERESSE SOCIAL;0.000000
2017;12;18;18/12/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560024;560024;PROGRAMA INTERAGUAS-TAL N.8074-BR/BIRD;-4247375.000000
2017;11;17;17/11/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275068;275068;CIA BRASILEIRA DE TRENS URBANOS-ADM.CENTRAL;3377.320000
2017;1;17;17/01/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;200320;200320;FUNDO NACIONAL DE SEG. E EDUCACAO DE TRANSITO;-10795.700000
2017;11;1;01/11/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560010;560010;COORDENACAO-GERAL DE RECURSOS LOGISTICOS/MCID;-667.040000
2018;4;4;04/04/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275057;275057;CIA.BRASILEIRA DE TRENS URBANOS-STU/REC;956429.910000
2017;8;11;11/08/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560003;560003;SECRETARIA EXECUTIVA - MINISTERIO DAS CIDADES;-7574783.060000
2017;8;7;07/08/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560007;560007;SECRETARIA NACIONAL DE MOBILIDADE URBANA;-898.130000
2018;3;12;12/03/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275058;275058;CIA.BRASILEIRA DE TRENS URBANOS-STU/BH;1022419.830000
2018;5;8;08/05/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;1195.000000
2017;10;20;20/10/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560024;560024;PROGRAMA INTERAGUAS-TAL N.8074-BR/BIRD;1415791.660000
2018;5;4;04/05/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;80;80;RECURSOS FINANCEIROS DIRETAMENTE ARRECADADOS;200320;200320;FUNDO NACIONAL DE SEG. E EDUCACAO DE TRANSITO;5862681.570000
2017;4;12;12/04/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560006;560006;SECRETARIA NACIONAL DE SANEAMENTO AMBIENTAL;772.790000
2017;2;9;09/02/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560011;560011;COORDENACAO-GERAL DE RECURSOS HUMANOS/MCID;0.000000
2018;3;1;01/03/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;175004;175004;CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS;2006099.080000
2018;6;28;28/06/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560018;560018;CAIXA ECONOMICA FEDERAL - FNHIS;-3854395.560000
2018;5;23;23/05/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;204553.520000
2017;6;5;05/06/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;532129.160000
2017;9;5;05/09/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;175004;175004;CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS;40263.050000
2017;6;2;02/06/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;175004;175004;CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS;-1980737.500000
2018;5;22;22/05/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275066;275066;CIA.BRASILEIRA DE TRENS URBANOS-STU/NAT;-196.560000
2018;8;16;16/08/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;-603347.580000
2018;6;20;20/06/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275058;275058;CIA.BRASILEIRA DE TRENS URBANOS-STU/BH;0.000000
2017;3;8;08/03/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;175004;175004;CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS;31522.130000
2017;9;14;14/09/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;81;81;RECURSOS DE CONVENIOS;275057;275057;CIA.BRASILEIRA DE TRENS URBANOS-STU/REC;0.000000
